weights,ic_mean,ic_ir,long_short_return,sharpe_ratio,max_drawdown,win_rate
"{'ma5_bias': -1, 'ma5_slope': 1, 'v_ratio10': 1, 'cost_peak': 0.5}",-0.04257704955013582,-0.3255222467857457,-0.5167739154100579,-2.8908618976766753,-0.370022947226472,0.5
"{'ma5_bias': -1, 'ma5_slope': 1, 'v_ratio10': 1, 'cost_peak': 1}",-0.04690859538952742,-0.33425146261109867,-0.40035114894115487,-2.119969091066016,-0.34267715308855984,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': -1}",0.04183585494308769,0.2462240332197324,-0.2111293587408535,-0.8661299745313792,-0.3206570888130056,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': -0.5}",0.040634002043470674,0.24254821456617504,-0.15268172792577284,-0.6423575499299666,-0.2648056758479547,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': 0}",0.03628564580269981,0.22206791031376547,-0.1500476128474129,-0.6441210182912974,-0.2612013757847005,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': 0.5}",0.030102911379149402,0.190211662412665,0.021552044691396363,0.09824800917180798,-0.15412917948819957,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': 1}",0.020643845341999204,0.13147085239192463,0.0301788004336488,0.14028640419012783,-0.14181623689198694,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': -1}",0.03970030975928099,0.22286894043407707,-0.2649855904327454,-1.038005328436186,-0.34484468218455977,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': -0.5}",0.03875557855686917,0.21785610741602404,-0.28268416434679694,-1.1137610458276272,-0.31121118325269065,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': 0}",0.03394559079738107,0.19342989611442762,-0.23031247231007246,-0.9228143046695466,-0.3509527432355092,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': 0.5}",0.025919786992477434,0.15429992527146835,-0.16350720327751142,-0.7081767579848915,-0.2923736483904328,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': -0.5, 'cost_peak': 1}",0.012353995078868132,0.07483368563588254,-0.1082675672238427,-0.4875245122669648,-0.20373543390148258,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': -1}",0.03627594042238716,0.19780775007907306,-0.2821244971916108,-1.103682519300815,-0.334083098551466,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': -0.5}",0.0349369357657835,0.18754753818626804,-0.3029175528029333,-1.1684855289321265,-0.33333809341433873,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': 0}",0.03123513677846471,0.16441918828789512,-0.31837524678576257,-1.2539093116597824,-0.3738146662736537,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': 0.5}",0.015359938920998807,0.08673430274580955,-0.2641769136701825,-1.11711078387319,-0.27313571196091685,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 0, 'cost_peak': 1}",-0.0019563561517014477,-0.011528425035865058,-0.10432828602430685,-0.48348109336243233,-0.23619169372680082,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 0.5, 'cost_peak': -1}",0.029415743206157353,0.16426720083550325,-0.21740809460257646,-0.8964431332623518,-0.3076075318905924,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 0.5, 'cost_peak': -0.5}",0.02564159341097374,0.14396681588028368,-0.23513988562882937,-0.9780181551188185,-0.2690469471636203,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 0.5, 'cost_peak': 0}",0.014163799695048643,0.08342570586053427,-0.28350462724873643,-1.2327432773210485,-0.31493835117449925,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 0.5, 'cost_peak': 0.5}",-0.007208456688724279,-0.04580163658455262,-0.24982459535561263,-1.1780890469499115,-0.29121853320774294,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 0.5, 'cost_peak': 1}",-0.01771206537300405,-0.11309760407067738,-0.10503101541058799,-0.5174965578406283,-0.23829996879559684,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 1, 'cost_peak': -1}",0.019022367270477264,0.1154161276031047,-0.26724099341898205,-1.2031922683241918,-0.24245580370632663,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 1, 'cost_peak': -0.5}",0.011741726181030645,0.07405990376677919,-0.26883382864086697,-1.2352275286413896,-0.22803094032845625,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 1, 'cost_peak': 0}",-0.0012130868223309114,-0.008446485269485741,-0.28380692698953247,-1.4015744406020736,-0.34797223032686886,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 1, 'cost_peak': 0.5}",-0.018114300318337224,-0.13295587212472026,-0.2821811823716087,-1.5137007148394466,-0.24162886124928207,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -1, 'v_ratio10': 1, 'cost_peak': 1}",-0.026617394635595586,-0.19082036905219746,-0.1627863423300967,-0.8738557956344706,-0.21369406092478546,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': -1, 'cost_peak': -1}",0.04290712199759591,0.2587217858782811,-0.22933440001266772,-0.9320537058409456,-0.2063783364345315,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': -1, 'cost_peak': -0.5}",0.041532447481981795,0.25512278905726393,-0.2018818784699189,-0.8274536993963115,-0.3092212011022809,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': -1, 'cost_peak': 0}",0.036822540535974516,0.23468983300258592,-0.169336683270468,-0.7291638638550895,-0.2802111705331219,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': -1, 'cost_peak': 0.5}",0.029096186888710025,0.19294094719020416,-0.027859707907122333,-0.12801015040485236,-0.16956017641774326,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': -1, 'cost_peak': 1}",0.018610324664568294,0.12265409355196265,-0.01963067577512563,-0.09369675417275883,-0.16471216674179523,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': -0.5, 'cost_peak': -1}",0.040153656650909884,0.22812212277874397,-0.2899438178993521,-1.1420754126978911,-0.35693143038473885,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': -0.5, 'cost_peak': -0.5}",0.03980701234303709,0.22663162854984517,-0.25792170201451114,-1.0227212728232036,-0.29145936578834775,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': -0.5, 'cost_peak': 0}",0.0351575793567987,0.20543469810367268,-0.2230860047917209,-0.9072596498559932,-0.28607427394826224,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': -0.5, 'cost_peak': 0.5}",0.023826852106148294,0.14541699977929598,-0.11144779758982236,-0.4873367763539256,-0.2840673420547495,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': -0.5, 'cost_peak': 1}",0.007869738175178678,0.0485297630832696,-0.1269533216041638,-0.578141735979391,-0.16115743688341413,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 0, 'cost_peak': -1}",0.036894929284605305,0.20144817045552885,-0.2554702883899825,-0.9926580979147267,-0.26420906114816184,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 0, 'cost_peak': -0.5}",0.03571745446436002,0.19188317976510988,-0.2955875752194536,-1.1293833226758376,-0.25059011121666697,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 0, 'cost_peak': 0}",0.0324901866800903,0.17096949346480847,-0.2567930958387485,-0.9934292502180462,-0.22553511180668886,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 0, 'cost_peak': 0.5}",0.01010394814918711,0.05765292814553533,-0.24181402737874663,-1.0411768270927968,-0.30216706924141107,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 0, 'cost_peak': 1}",-0.009041570907750485,-0.05358591781002204,-0.1316729296283281,-0.5951882277260785,-0.20036332899453904,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 0.5, 'cost_peak': -1}",0.028290108269405145,0.16037691133424642,-0.2847503742432344,-1.1770641449113777,-0.3383071316803375,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 0.5, 'cost_peak': -0.5}",0.023702169360413635,0.1354674119953389,-0.23500808918457392,-0.9802639009545637,-0.399005539822759,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 0.5, 'cost_peak': 0}",0.009749957500332711,0.06024198195526296,-0.26999117717227256,-1.1790230328330797,-0.2711585171954168,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 0.5, 'cost_peak': 0.5}",-0.017100777127043075,-0.11335138143535611,-0.2887180556481353,-1.4541583009539196,-0.2752329810778156,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 0.5, 'cost_peak': 1}",-0.026150743501980295,-0.1702105769446445,-0.13983114893883866,-0.6824842602391418,-0.16606360522214011,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 1, 'cost_peak': -1}",0.0156378843792179,0.09748721136399349,-0.2910558760592729,-1.3485467627669863,-0.270980496428924,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 1, 'cost_peak': -0.5}",0.006387740807937494,0.04199703570646192,-0.25103697314613294,-1.1880572957971482,-0.24718702942426848,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 1, 'cost_peak': 0}",-0.008479772638970408,-0.06314252441772875,-0.4233916355039613,-2.155903688097414,-0.3460514352290939,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 1, 'cost_peak': 0.5}",-0.02631177212064304,-0.20371054653024293,-0.30916501804473023,-1.6836125385000416,-0.2763909945267501,0.5
"{'ma5_bias': -0.5, 'ma5_slope': -0.5, 'v_ratio10': 1, 'cost_peak': 1}",-0.03374590280212796,-0.24490823882914456,-0.1682559525092392,-0.8670284269955112,-0.2551604297031049,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': -1, 'cost_peak': -1}",0.04249433694350725,0.2715981149955324,-0.15271124542172546,-0.6549445092656607,-0.20057738803211864,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': -1, 'cost_peak': -0.5}",0.041527748764443144,0.2758093222665197,-0.03569374951649657,-0.1586767269280682,-0.20089112161696718,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': -1, 'cost_peak': 0}",0.03600790721585235,0.2548371473172924,-0.11161390752986539,-0.5249979505115856,-0.18567067057134642,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': -1, 'cost_peak': 0.5}",0.027018054785694374,0.19609791523300307,0.07559453523296718,0.3785543697665889,-0.17880620089200552,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': -1, 'cost_peak': 1}",0.014985812043918405,0.10470150701160584,0.14813653045784408,0.7379618051279505,-0.12269613642482519,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': -0.5, 'cost_peak': -1}",0.040410216217410755,0.23938559452929448,-0.32760958071280116,-1.3091673896871547,-0.3304061668058811,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': -0.5, 'cost_peak': -0.5}",0.04090273165913195,0.24540004257802484,-0.2792448146654255,-1.1130337083087982,-0.34548615842958047,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': -0.5, 'cost_peak': 0}",0.03506587319471054,0.22108814239034047,-0.24156118408887628,-1.0032034428166954,-0.2651301694499647,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': -0.5, 'cost_peak': 0.5}",0.019005404573132607,0.12489467621867296,-0.13192196241520027,-0.600470243086104,-0.2888829366267852,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': -0.5, 'cost_peak': 1}",0.0015960216471684243,0.010338561464868392,-0.012143389727367997,-0.056407021092977856,-0.15600142200130268,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 0, 'cost_peak': -1}",0.03668482519882414,0.20351724589462622,-0.3683439678655964,-1.4202665043342948,-0.3095593592011754,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 0, 'cost_peak': -0.5}",0.03656333592203518,0.19925929527363226,-0.40053522864805313,-1.5301567924137032,-0.32360733589055607,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 0, 'cost_peak': 0}",0.034156649524527835,0.18258575323726797,-0.35806925522044974,-1.366885526535023,-0.311613077133161,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 0, 'cost_peak': 0.5}",-0.0013117207496711279,-0.007635514665919484,-0.26357888961174153,-1.1211664299582205,-0.3238321275821947,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 0, 'cost_peak': 1}",-0.019782105191356057,-0.1194097074381163,-0.14171017379103987,-0.6322981065795787,-0.25778042878399193,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 0.5, 'cost_peak': -1}",0.02503283130708095,0.1465527544955984,-0.3175661315683445,-1.3508842717892773,-0.2872182280850391,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 0.5, 'cost_peak': -0.5}",0.01881517510313518,0.11253579508761015,-0.31299992515013614,-1.3632368362150677,-0.3234152655680419,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 0.5, 'cost_peak': 0}",-0.0023151771622518464,-0.016039174612295013,-0.344851838968906,-1.6145209471962514,-0.3389327028086277,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 0.5, 'cost_peak': 0.5}",-0.032791435892706604,-0.2268004028301509,-0.30910844733851806,-1.534020026908659,-0.30550375594774015,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 0.5, 'cost_peak': 1}",-0.03821070786757291,-0.25198084178661684,-0.13797911295732238,-0.6373882582949225,-0.2845914381060039,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 1, 'cost_peak': -1}",0.009353947044774411,0.06134699473766955,-0.3249745396589019,-1.5760863111013326,-0.3108283891134309,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 1, 'cost_peak': -0.5}",-0.0018934088910055869,-0.013308169104840385,-0.3399806102210644,-1.7358009177369278,-0.3381903614961833,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 1, 'cost_peak': 0}",-0.02005458549320458,-0.1668334699931538,-0.4864639972918134,-2.6956819111571777,-0.33860125604554786,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 1, 'cost_peak': 0.5}",-0.03824903329562784,-0.30453388033597667,-0.36953291154293527,-2.073648242675837,-0.3314531125224168,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0, 'v_ratio10': 1, 'cost_peak': 1}",-0.043066891256966076,-0.31157969894065773,-0.24449339696901412,-1.2741613344362324,-0.24491291966554468,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': -1, 'cost_peak': -1}",0.03870331822641704,0.2793698498537852,-0.13979886532409755,-0.7132900390601851,-0.24698013873275973,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': -1, 'cost_peak': -0.5}",0.03739063423300405,0.29143602004369296,-0.05495422762844737,-0.2986376183321533,-0.1778830238947566,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': -1, 'cost_peak': 0}",0.028893855388171838,0.2490315831746301,-0.09467854476289295,-0.5386210516749391,-0.18374283506117017,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': -1, 'cost_peak': 0.5}",0.016534408409009306,0.13661808759245933,0.11161299631876487,0.6891150476258995,-0.0916253289591096,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': -1, 'cost_peak': 1}",0.006313453531920226,0.048144256954767047,0.14568091301484504,0.8603143136587851,-0.17547518272696275,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': -0.5, 'cost_peak': -1}",0.036445203240678736,0.24824439693780764,-0.2895021930531776,-1.4626156366950418,-0.2692365216949344,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': -0.5, 'cost_peak': -0.5}",0.03515029899076151,0.2540671632024581,-0.2694472176942398,-1.4635553366021756,-0.229454006750585,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': -0.5, 'cost_peak': 0}",0.02437034786987226,0.2029882054355678,-0.23212788028351686,-1.3203092673566008,-0.266674349051864,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': -0.5, 'cost_peak': 0.5}",0.006802027403040942,0.053076490587890136,-0.12347081423191843,-0.7405204406647794,-0.217818823076565,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': -0.5, 'cost_peak': 1}",-0.008437298365783991,-0.06095857840137221,0.07551844896804782,0.4382004791647408,-0.16693714070202267,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 0, 'cost_peak': -1}",0.03196324097511827,0.20842929583268968,-0.3223719829563952,-1.676833717804046,-0.30403706985907386,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 0, 'cost_peak': -0.5}",0.028685198586014326,0.1896929153297349,-0.3724144005844869,-1.9912619647465084,-0.3046814580611358,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 0, 'cost_peak': 0}",0.015964241096772084,0.11284407839925106,-0.37762488664943245,-2.1927581401281433,-0.29790844506415387,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 0, 'cost_peak': 0.5}",-0.0229222986745506,-0.16206853215885192,-0.2233379366604916,-1.2743041127982127,-0.23999663792561224,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 0, 'cost_peak': 1}",-0.030500785167102907,-0.20885876013291238,-0.1166514133883823,-0.6097895809334279,-0.23525146384944381,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 0.5, 'cost_peak': -1}",0.01513111664381206,0.10007769573906995,-0.3285163695283451,-1.7448612719383025,-0.2954805279610131,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 0.5, 'cost_peak': -0.5}",0.0030142175295814265,0.021032478622521274,-0.42683363491129134,-2.413935463781818,-0.3082019062365564,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 0.5, 'cost_peak': 0}",-0.027876167464573026,-0.22339452469879184,-0.5292920784488367,-3.2053934050699593,-0.38423933779837977,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 0.5, 'cost_peak': 0.5}",-0.04690859538952743,-0.3342514626110987,-0.40035114894115487,-2.119969091066016,-0.3032899123824191,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 0.5, 'cost_peak': 1}",-0.04521927442798233,-0.3026348467143238,-0.19369671773144587,-0.9279848456111398,-0.28375532108433393,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 1, 'cost_peak': -1}",-0.0008078827766944867,-0.005711065042359708,-0.32722361310034315,-1.8809164594998438,-0.33602435497029254,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 1, 'cost_peak': -0.5}",-0.014971652409593724,-0.11341570350943561,-0.3964621710111956,-2.3220993201179976,-0.30193028876915345,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 1, 'cost_peak': 0}",-0.03359095057515218,-0.27560876547221225,-0.4674251356610317,-2.705070847140578,-0.3602697627761424,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 1, 'cost_peak': 0.5}",-0.046238059366403225,-0.34725001484434637,-0.4121508459824673,-2.214296293703167,-0.30377210473712407,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 0.5, 'v_ratio10': 1, 'cost_peak': 1}",-0.04756056504358842,-0.3309797018738507,-0.24061755781421998,-1.187163479155144,-0.23547616895751183,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': -1, 'cost_peak': -1}",0.03438475342468301,0.2655289939115507,-0.1441460459245404,-0.8151204441122125,-0.19159288963567384,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': -1, 'cost_peak': -0.5}",0.03128690833688702,0.2657852191079515,-0.03524247745976993,-0.2114717291727898,-0.19069196951080675,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': -1, 'cost_peak': 0}",0.021069766049895303,0.1915211738141285,-0.004638928590258902,-0.028707834781662812,-0.10615140332189996,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': -1, 'cost_peak': 0.5}",0.00992184609453745,0.08227659515454583,0.05919137027725959,0.3673915335648926,-0.11963640460969534,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': -1, 'cost_peak': 1}",-0.0001226973303060731,-0.0009257121149676137,0.15134487653952744,0.9197065577999458,-0.10028795589886122,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': -0.5, 'cost_peak': -1}",0.03124149672238128,0.2285775954307668,-0.27279154257247584,-1.483377326484836,-0.2754796480008343,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': -0.5, 'cost_peak': -0.5}",0.02746631470461618,0.21709626151017491,-0.1967652242480616,-1.1657924872787828,-0.2312356392010239,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': -0.5, 'cost_peak': 0}",0.01635295433314677,0.1443702364335142,-0.1446014938138778,-0.9088996337450533,-0.1546289546992801,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': -0.5, 'cost_peak': 0.5}",-0.0011525295421839705,-0.008893395784752463,-0.014650566210196135,-0.08972943688783083,-0.13540932500927194,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': -0.5, 'cost_peak': 1}",-0.014203402834756629,-0.10041560435678062,0.11596876889581911,0.6664231967167676,-0.13020579332653004,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 0, 'cost_peak': -1}",0.02460955594847548,0.17253973480814233,-0.3372002006373615,-1.959837758540138,-0.28733393912517735,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 0, 'cost_peak': -0.5}",0.017852415374373203,0.1290698802569153,-0.38776482446208527,-2.39420261301488,-0.2837456471856915,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 0, 'cost_peak': 0}",0.0020332920218521107,0.015168304077237666,-0.41224013020334066,-2.643765090500677,-0.3194422792861703,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 0, 'cost_peak': 0.5}",-0.0290719551832849,-0.19847577555485738,-0.14243984556293218,-0.7722796939990756,-0.14337014383511174,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 0, 'cost_peak': 1}",-0.0325433162956538,-0.21567657829917294,0.03489891517190233,0.1707245397914462,-0.19009338309175544,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 0.5, 'cost_peak': -1}",0.006225213725757696,0.04328786766151256,-0.32869341037017047,-1.9518656208160208,-0.3116123619661786,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 0.5, 'cost_peak': -0.5}",-0.009525108577854087,-0.06777364887100835,-0.39370980620393076,-2.3624764704078007,-0.30911169501705754,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 0.5, 'cost_peak': 0}",-0.03478473071363791,-0.25413919858403716,-0.3185044700158695,-1.7810348928704973,-0.2970076484432015,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 0.5, 'cost_peak': 0.5}",-0.046116518036087295,-0.30966696838072244,-0.16803233471706805,-0.8315265367168515,-0.21629917167465457,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 0.5, 'cost_peak': 1}",-0.044163141606934624,-0.2854361612158116,-0.03336405257418843,-0.15662227704735518,-0.24866377411310522,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 1, 'cost_peak': -1}",-0.008559867843136558,-0.06132623970193712,-0.3193775457032576,-1.8647896911069488,-0.27115798776153965,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 1, 'cost_peak': -0.5}",-0.023328112859765326,-0.17347367016783863,-0.4384676051506647,-2.537972263569637,-0.31273366744167863,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 1, 'cost_peak': 0}",-0.03763434967617508,-0.2835263375220224,-0.3307203267459567,-1.8121218443084868,-0.2928275577460692,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 1, 'cost_peak': 0.5}",-0.0465016635611105,-0.32935238035052455,-0.27128614919085137,-1.3676959028151003,-0.23732280815713927,0.5
"{'ma5_bias': -0.5, 'ma5_slope': 1, 'v_ratio10': 1, 'cost_peak': 1}",-0.04717943017452281,-0.31782763486782367,-0.06700819473974834,-0.31790786187205194,-0.26178912752317157,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': -1}",0.04446280077283418,0.27701788625386686,-0.08550591558862597,-0.3731539711676215,-0.16721995501719603,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': -0.5}",0.043427207489241504,0.2781790423407502,-0.014201644296444443,-0.06254067826441506,-0.13229417117499193,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': 0}",0.03810743909187131,0.2550816067123341,0.013655317874088855,0.06316483277244433,-0.30741787921699487,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': 0.5}",0.028793838412024708,0.19724051680683524,0.1935280724870222,0.9526214804678494,-0.1234769392381262,0.5
"{'ma5_bias': 0, 'ma5_slope': -1, 'v_ratio10': -1, 'cost_peak': 1}",0.01696442281177658,0.11508388381736549,0.22201258504787125,1.1473632008412031,-0.11543926616457009,0.5
