code,name,price,change_pct,volume,enhanced_score,grade,trend,momentum,tech,rsi,momentum_3d,momentum_10d,momentum_20d,position,reasons
300003,乐普医疗,18.41,4.19,77552795,76.8,A,40,100,85.0,56.2,7.47,8.23,0.88,0.59,"强势上涨(3日+7.5%),量价齐升,MACD金叉"
300037,新宙邦,59.25,-0.25,26819861,76.8,A,100,100,85.0,59.9,0.14,7.01,15.9,0.99,"多头排列,强势上涨(3日+0.1%),MACD金叉"
300014,亿纬锂能,69.95,2.54,83441010,76.8,A,100,100,85.0,65.0,1.24,13.61,8.97,0.84,"多头排列,强势上涨(3日+1.2%),MACD金叉"
601952,苏垦农发,10.73,1.32,31538710,76.8,A,100,80,77.5,73.5,-0.28,8.17,14.39,0.98,"多头排列,趋势向上,量价齐升"
605028,世茂能源,28.86,0.0,1777652,76.8,A,100,50,77.5,64.6,-2.99,3.7,3.4,0.34,"多头排列,量价齐升,MACD金叉"
688230,芯导科技,68.82,-0.01,1641210,76.8,A,40,100,100.0,46.9,6.9,8.12,-4.58,0.33,"强势上涨(3日+6.9%),量价齐升,MACD金叉"
300513,恒实科技,9.86,0.2,7476915,76.8,A,100,50,77.5,51.6,-2.86,8.35,2.07,0.43,"多头排列,缩量回调,MACD金叉"
600969,郴电国际,10.48,-2.24,10261841,76.8,A,100,50,77.5,65.3,-3.68,3.87,-3.05,0.38,"多头排列,量价齐升,MACD金叉"
603291,联合水务,11.43,-0.52,4463273,76.8,A,100,50,77.5,61.0,-1.55,2.79,4.38,0.59,"多头排列,缩量回调,MACD金叉"
600985,淮北矿业,13.91,-1.97,22054730,76.8,A,100,80,77.5,56.8,-4.07,0.72,11.55,0.83,"多头排列,趋势向上,量价齐升"
601088,中国神华,48.49,-0.88,31934402,76.8,A,100,80,77.5,73.0,-1.56,5.85,14.88,0.92,"多头排列,趋势向上,量价齐升"
002039,黔源电力,18.74,-1.52,7710280,76.8,A,100,50,77.5,67.3,-4.53,2.91,7.95,0.65,"多头排列,量价齐升,MACD金叉"
002053,云南能投,12.3,-2.69,16671494,76.8,A,100,50,77.5,62.9,-5.24,1.4,7.8,0.65,"多头排列,量价齐升,MACD金叉"
002322,理工能科,14.15,-1.46,8272969,76.8,A,100,50,77.5,55.0,-5.73,6.07,3.13,0.74,"多头排列,量价齐升,MACD金叉"
300464,星徽股份,7.42,-1.98,16884700,76.8,A,100,100,85.0,62.3,1.64,7.07,5.55,0.88,"多头排列,强势上涨(3日+1.6%),MACD金叉"
603309,维力医疗,15.31,-1.54,3798240,76.8,A,100,50,92.5,52.7,-2.17,8.58,2.48,0.78,"多头排列,缩量回调,MACD金叉"
001335,信凯科技,46.33,1.62,2077827,76.8,A,40,100,70.0,29.2,2.84,3.48,-18.29,0.23,"强势上涨(3日+2.8%),量价齐升,RSI超卖(29)"
688131,皓元医药,66.47,0.94,6321480,76.8,A,40,100,92.5,39.7,10.12,6.35,-7.35,0.23,"强势上涨(3日+10.1%),MACD金叉,KDJ金叉"
600971,恒源煤电,7.77,-2.26,21615480,76.8,A,100,80,92.5,64.7,-0.89,0.91,12.94,0.89,"多头排列,趋势向上,缩量回调"
603333,尚纬股份,8.75,1.27,12008900,76.8,A,100,50,77.5,62.1,0.81,3.18,7.49,0.73,"多头排列,量价齐升,MACD金叉"
600780,通宝能源,6.63,-2.36,23657833,76.8,A,100,50,77.5,64.2,-5.82,1.69,8.16,0.71,"多头排列,量价齐升,MACD金叉"
603337,杰克科技,43.25,-3.89,2714861,76.8,A,100,50,85.0,45.8,-6.63,4.37,-2.26,0.42,"多头排列,MACD金叉"
688148,芳源股份,8.97,6.53,33780100,76.8,A,40,100,85.0,53.7,7.43,9.12,3.34,0.44,"强势上涨(3日+7.4%),量价齐升,MACD金叉"
688345,博力威,41.01,-0.94,2892787,76.8,A,100,80,85.0,63.4,-0.73,11.74,11.77,0.96,"多头排列,趋势向上,放量上涨"
600628,新世界,8.89,-1.88,52896578,76.8,A,100,80,77.5,72.5,-2.63,18.53,9.62,0.86,"多头排列,趋势向上,量价齐升"
688314,康拓医疗,43.45,1.38,2658015,76.8,A,100,100,85.0,68.5,3.13,14.43,11.5,1.0,"多头排列,强势上涨(3日+3.1%),MACD金叉"
600598,北大荒,17.77,1.66,56218128,76.8,A,100,100,62.5,73.4,0.85,5.77,14.57,1.0,"多头排列,强势上涨(3日+0.9%),量价齐升"
300712,永福股份,30.85,-1.12,5870187,76.8,A,100,50,77.5,57.4,-3.83,8.63,3.98,0.71,"多头排列,量价齐升,MACD金叉"
000937,冀中能源,5.86,-1.68,40241557,76.8,A,100,50,77.5,57.9,-2.5,-1.51,6.35,0.79,"多头排列,量价齐升,MACD金叉"
000920,沃顿科技,13.59,-2.72,13730968,76.8,A,100,50,77.5,56.9,-3.41,7.18,5.84,0.67,"多头排列,量价齐升,MACD金叉"
300755,华致酒行,14.33,0.49,6919807,76.8,A,40,100,92.5,32.5,1.27,1.85,-14.19,0.11,"强势上涨(3日+1.3%),MACD金叉,KDJ金叉"
300522,世名科技,12.51,3.22,9340330,76.8,A,40,100,92.5,48.5,5.39,5.84,-0.4,0.55,"强势上涨(3日+5.4%),放量上涨,MACD金叉"
002666,德联集团,6.12,1.49,21738700,76.8,A,100,100,85.0,61.8,0.16,10.67,6.99,1.0,"多头排列,强势上涨(3日+0.2%),MACD金叉"
600851,海欣股份,8.99,1.7,18744106,76.8,A,100,100,85.0,62.9,1.01,16.75,9.77,1.0,"多头排列,强势上涨(3日+1.0%),MACD金叉"
688356,键凯科技,102.65,0.74,508153,76.8,A,100,50,77.5,60.8,-4.5,5.61,4.04,0.68,"多头排列,量价齐升,MACD金叉"
300962,中金辐照,18.32,-3.27,7960853,76.8,A,100,50,77.5,57.1,-0.33,-0.7,4.21,0.75,"多头排列,量价齐升,MACD金叉"
600508,上海能源,13.46,-2.39,12163360,76.8,A,100,50,77.5,58.5,-3.65,-3.17,8.03,0.77,"多头排列,量价齐升,MACD金叉"
600361,创新新材,4.77,-1.45,79621230,76.8,A,100,50,77.5,60.7,-3.05,2.8,5.3,0.65,"多头排列,量价齐升,MACD金叉"
603489,八方股份,34.53,4.19,6709181,76.8,A,100,100,62.5,71.5,0.76,8.58,15.37,1.0,"多头排列,强势上涨(3日+0.8%),量价齐升"
301201,诚达药业,43.07,1.65,2886460,76.8,A,100,50,77.5,48.1,-0.09,3.26,11.41,0.38,"多头排列,量价齐升,MACD金叉"
603551,奥普科技,12.99,-0.31,3785232,76.8,A,100,80,77.5,72.3,0.0,6.48,8.98,0.98,"多头排列,趋势向上,量价齐升"
600310,广西能源,4.24,-2.53,49072600,76.8,A,100,50,77.5,63.5,-7.02,2.91,7.07,0.61,"多头排列,量价齐升,MACD金叉"
301082,久盛电气,19.18,-4.05,17048315,76.8,A,100,50,85.0,49.5,-3.38,3.68,0.37,0.53,"多头排列,MACD金叉"
000692,惠天热电,4.26,0.95,14365406,76.8,A,100,100,85.0,66.2,0.95,6.77,9.51,1.0,"多头排列,强势上涨(3日+0.9%),MACD金叉"
000539,粤电力Ａ,5.11,-3.77,50379686,76.8,A,100,50,77.5,61.3,-5.19,1.79,4.71,0.71,"多头排列,量价齐升,MACD金叉"
603610,麒盛科技,19.71,-0.95,4573985,76.8,A,100,50,77.5,62.7,-2.86,5.06,7.24,0.67,"多头排列,量价齐升,MACD金叉"
603607,京华激光,25.07,2.12,18529468,76.8,A,40,100,92.5,54.6,12.32,10.59,-0.48,0.44,"强势上涨(3日+12.3%),放量上涨,MACD金叉"
000531,穗恒运Ａ,7.04,-1.68,21342665,76.8,A,100,50,77.5,65.3,-6.01,3.99,10.87,0.65,"多头排列,量价齐升,MACD金叉"
688616,西力科技,14.43,-0.96,4320793,76.8,A,100,50,77.5,60.5,-3.86,6.65,4.34,0.77,"多头排列,量价齐升,MACD金叉"
301382,蜂助手,36.13,3.52,12758702,76.8,A,40,100,100.0,47.0,0.11,6.83,-6.08,0.36,"强势上涨(3日+0.1%),量价齐升,MACD金叉"
600085,同仁堂,30.16,0.7,6611651,76.8,A,40,60,100.0,42.3,0.3,-0.72,-3.95,0.13,"短期反弹,量价齐升,MACD金叉"
301479,弘景光电,99.09,1.84,3789083,76.8,A,100,80,85.0,68.3,-0.31,14.98,14.01,0.98,"多头排列,趋势向上,放量上涨"
002480,新筑股份,6.58,-3.24,28037200,76.8,A,100,50,77.5,56.2,-5.73,9.85,4.28,0.65,"多头排列,量价齐升,MACD金叉"
000009,中国宝安,9.38,-0.95,34285345,76.8,A,40,100,100.0,45.8,2.07,4.8,-2.9,0.34,"强势上涨(3日+2.1%),量价齐升,MACD金叉"
689009,九号公司,48.99,-0.83,9831235,76.8,A,40,100,92.5,35.4,4.66,3.38,-7.84,0.18,"强势上涨(3日+4.7%),MACD金叉,KDJ金叉"
300039,上海凯宝,6.36,-0.47,17837953,76.5,A,75,50,82.5,49.5,-1.24,1.27,-2.9,0.52,"偏多趋势,缩量回调,KDJ金叉"
000099,中信海直,20.28,0.4,11036714,76.5,A,75,50,67.5,51.5,-0.49,-2.36,1.3,0.27,"偏多趋势,缩量回调,接近支撑位(+10.7%空间)"
002239,奥特佳,3.19,0.0,67926977,76.5,A,75,50,82.5,46.3,-1.24,4.93,-0.93,0.67,"偏多趋势,量价齐升,KDJ金叉"
600287,苏豪时尚,5.95,0.0,4347001,76.5,A,75,50,82.5,42.0,0.68,2.94,-2.3,0.73,"偏多趋势,量价齐升,KDJ金叉"
001218,丽臣实业,26.48,1.07,1736924,76.5,A,75,100,75.0,50.8,1.57,5.79,2.04,0.97,"偏多趋势,强势上涨(3日+1.6%),放量上涨"
600809,山西汾酒,160.77,0.94,5506113,76.5,A,20,60,100.0,44.8,1.91,-0.56,-7.97,0.2,"空头排列,短期反弹,量价齐升"
603195,公牛集团,43.06,-1.69,3599304,76.5,A,75,50,82.5,46.5,-1.17,0.14,-0.46,0.68,"偏多趋势,量价齐升,KDJ金叉"
603848,好太太,16.8,0.84,1304900,76.5,A,40,50,87.5,28.7,0.66,2.25,-8.89,0.1,"量价齐升,MACD金叉,RSI超卖(29)"
002823,凯中精密,16.16,-0.98,6001690,76.5,A,75,50,82.5,46.0,-0.68,1.19,1.25,0.5,"偏多趋势,缩量回调,KDJ金叉"
603369,今世缘,29.76,1.22,7703288,76.5,A,40,60,87.5,26.7,1.78,-0.87,-10.68,0.1,"短期反弹,放量上涨,MACD金叉"
603656,泰禾智能,22.52,0.18,2233700,76.2,A,40,100,75.0,32.9,0.31,2.55,-7.4,0.27,"强势上涨(3日+0.3%),放量上涨,KDJ金叉"
002999,天禾股份,7.88,0.77,22399300,76.2,A,100,100,67.5,54.5,3.14,2.74,4.1,1.0,"多头排列,强势上涨(3日+3.1%),放量上涨"
002963,豪尔赛,15.79,-0.13,3084900,76.2,A,75,50,100.0,52.1,-0.5,6.62,0.0,0.71,"偏多趋势,量价齐升,MACD金叉"
003026,中晶科技,35.32,2.85,5805590,76.2,A,75,100,85.0,54.7,5.34,11.24,2.61,1.0,"偏多趋势,强势上涨(3日+5.3%),量价齐升"
000065,北方国际,13.39,-2.83,35657571,76.2,A,75,100,77.5,65.8,1.98,3.0,10.94,0.75,"偏多趋势,强势上涨(3日+2.0%),缩量回调"
300724,捷佳伟创,119.89,-2.11,13724147,76.2,A,40,100,82.5,45.4,1.48,3.65,-10.95,0.55,"强势上涨(3日+1.5%),量价齐升,KDJ金叉"
301538,骏鼎达,81.13,-2.84,723156,76.2,A,75,50,100.0,42.6,-3.51,3.51,-6.62,0.39,"偏多趋势,量价齐升,MACD金叉"
301300,远翔新材,49.12,3.67,1868243,76.2,A,75,100,85.0,56.1,2.91,7.7,3.83,0.95,"偏多趋势,强势上涨(3日+2.9%),量价齐升"
603499,翔港科技,25.04,3.47,9128264,76.2,A,75,100,85.0,57.6,4.86,22.93,10.07,1.0,"偏多趋势,强势上涨(3日+4.9%),量价齐升"
002858,力盛体育,16.1,4.68,10053000,76.2,A,40,100,82.5,40.2,3.8,4.21,-3.54,0.59,"强势上涨(3日+3.8%),量价齐升,KDJ金叉"
300611,美力科技,28.96,5.85,14201295,76.2,A,75,100,85.0,56.9,11.77,15.84,3.58,0.82,"偏多趋势,强势上涨(3日+11.8%),量价齐升"
300661,圣邦股份,77.32,6.31,35859646,76.2,A,75,100,85.0,60.8,3.37,23.32,11.52,0.94,"偏多趋势,强势上涨(3日+3.4%),量价齐升"
605507,国邦医药,28.94,-1.06,5350300,76.2,A,75,100,85.0,54.8,4.06,9.21,1.9,0.95,"偏多趋势,强势上涨(3日+4.1%),量价齐升"
603978,深圳新星,26.49,-1.78,14227145,76.2,A,75,80,85.0,53.9,-3.74,10.28,5.16,0.34,"偏多趋势,趋势向上,放量上涨"
002936,郑州银行,1.94,0.52,77736554,76.2,A,75,100,85.0,56.2,0.52,1.04,0.52,0.75,"偏多趋势,强势上涨(3日+0.5%),MACD金叉"
301603,乔锋智能,70.88,-1.8,1886777,76.2,A,75,50,85.0,47.8,-1.39,1.91,2.71,0.23,"偏多趋势,缩量回调,MACD金叉"
605208,永茂泰,12.92,-1.6,5062419,76.2,A,75,50,92.5,35.5,-3.15,4.03,-2.64,0.26,"偏多趋势,MACD金叉,KDJ金叉"
601919,中远海控,16.08,1.9,129222179,76.2,A,75,60,92.5,62.7,0.88,-5.24,10.82,0.68,"偏多趋势,短期反弹,量价齐升"
600884,杉杉股份,14.48,-0.48,110555308,76.2,A,40,100,82.5,58.8,1.47,1.26,-8.41,0.55,"强势上涨(3日+1.5%),量价齐升,KDJ金叉"
002068,黑猫股份,10.22,0.69,66257829,76.2,A,75,100,85.0,60.7,4.29,18.98,7.13,1.0,"偏多趋势,强势上涨(3日+4.3%),量价齐升"
300184,力源信息,11.26,5.53,79059938,76.2,A,75,100,85.0,53.2,3.3,9.75,5.23,0.92,"偏多趋势,强势上涨(3日+3.3%),量价齐升"
603211,晋拓股份,23.62,4.47,5809200,76.2,A,75,100,85.0,55.7,1.59,11.0,4.98,0.83,"偏多趋势,强势上涨(3日+1.6%),量价齐升"
301309,万得凯,33.78,5.93,6000079,76.2,A,75,100,85.0,67.7,9.36,14.66,7.96,1.0,"偏多趋势,强势上涨(3日+9.4%),量价齐升"
002866,传艺科技,20.8,5.32,19901200,76.2,A,75,100,85.0,58.2,5.53,12.01,4.26,1.0,"偏多趋势,强势上涨(3日+5.5%),量价齐升"
301310,鑫宏业,38.06,-1.81,796800,76.2,A,75,50,70.0,38.5,-2.01,2.15,-3.2,0.11,"偏多趋势,量价齐升,MACD金叉"
002086,东方海洋,2.5,10.13,84964719,76.2,A,75,100,85.0,67.7,10.62,11.61,8.23,1.0,"偏多趋势,强势上涨(3日+10.6%),量价齐升"
603937,丽岛新材,13.28,-1.34,8520400,76.2,A,75,100,92.5,46.1,2.31,5.56,2.15,0.9,"偏多趋势,强势上涨(3日+2.3%),放量上涨"
002674,兴业科技,14.09,0.79,7871100,76.2,A,75,50,85.0,49.0,-0.28,2.25,-3.69,0.58,"偏多趋势,量价齐升,MACD金叉"
300972,万辰集团,200.5,1.41,1551326,76.2,A,40,100,82.5,44.4,3.19,1.34,-6.3,0.45,"强势上涨(3日+3.2%),量价齐升,KDJ金叉"
603219,富佳股份,17.62,4.51,5913840,76.2,A,40,100,82.5,44.1,4.94,6.72,-5.93,0.54,"强势上涨(3日+4.9%),量价齐升,KDJ金叉"
002431,棕榈股份,2.79,2.57,51634298,76.2,A,75,100,85.0,56.9,2.95,11.6,2.2,0.83,"偏多趋势,强势上涨(3日+3.0%),量价齐升"
603129,春风动力,256.97,2.73,1588323,76.2,A,75,100,85.0,52.4,0.09,9.63,4.12,0.38,"偏多趋势,强势上涨(3日+0.1%),MACD金叉"
002562,兄弟科技,7.0,1.74,56709333,76.2,A,40,100,82.5,40.7,1.16,2.94,-7.53,0.46,"强势上涨(3日+1.2%),量价齐升,KDJ金叉"
301178,天亿马,51.66,1.27,1172980,76.2,A,75,50,100.0,49.3,-0.71,8.42,-1.3,0.51,"偏多趋势,缩量回调,MACD金叉"
601997,贵阳银行,5.9,0.0,32969299,76.2,A,75,100,85.0,58.7,0.34,1.9,0.17,0.66,"偏多趋势,强势上涨(3日+0.3%),MACD金叉"
600615,鑫源智造,12.61,-0.47,3093860,76.2,A,75,50,100.0,44.4,-2.25,7.14,-3.52,0.78,"偏多趋势,量价齐升,MACD金叉"
300011,鼎汉技术,8.75,-3.21,18634524,76.2,A,100,50,60.0,43.6,-4.89,0.11,-4.16,0.47,"多头排列,量价齐升"
301399,英特科技,22.19,-0.31,7769257,76.2,A,75,100,85.0,54.4,4.67,12.18,4.28,0.99,"偏多趋势,强势上涨(3日+4.7%),量价齐升"
603335,迪生力,6.19,-2.21,20284983,76.2,A,75,50,100.0,42.5,-1.28,7.84,-1.75,0.73,"偏多趋势,量价齐升,MACD金叉"
300531,优博讯,18.9,4.02,35970850,76.2,A,75,80,85.0,58.0,-4.01,18.64,8.81,0.8,"偏多趋势,趋势向上,放量上涨"
603908,牧高笛,24.89,-0.4,1464060,76.2,A,75,50,100.0,43.4,0.69,4.71,-2.85,0.76,"偏多趋势,量价齐升,MACD金叉"
300443,金雷股份,33.3,1.31,34692234,76.2,A,100,100,67.5,85.4,4.39,19.83,24.3,1.0,"多头排列,强势上涨(3日+4.4%),放量上涨"
301041,金百泽,30.6,5.23,9709475,76.2,A,75,100,85.0,56.9,2.96,11.27,6.69,1.0,"偏多趋势,强势上涨(3日+3.0%),量价齐升"
002815,崇达技术,16.18,1.95,81276139,76.2,A,75,100,85.0,56.5,5.13,10.37,9.69,0.95,"偏多趋势,强势上涨(3日+5.1%),量价齐升"
002769,普路通,11.47,2.69,9030386,76.2,A,40,100,75.0,38.3,1.68,5.33,-5.52,0.21,"强势上涨(3日+1.7%),放量上涨,KDJ金叉"
301220,亚香股份,48.38,11.27,14050276,76.2,A,100,100,67.5,80.6,13.78,34.84,29.43,1.0,"多头排列,强势上涨(3日+13.8%),放量上涨"
605058,澳弘电子,34.23,5.71,7703230,76.2,A,75,100,85.0,56.8,5.19,12.78,10.17,1.0,"偏多趋势,强势上涨(3日+5.2%),量价齐升"
002743,富煌钢构,6.1,-0.97,51092181,76.2,A,75,100,85.0,54.3,4.45,9.52,3.74,0.94,"偏多趋势,强势上涨(3日+4.5%),量价齐升"
002212,天融信,8.55,1.06,26153484,76.2,A,75,50,100.0,46.8,-2.84,7.82,-1.27,0.3,"偏多趋势,量价齐升,MACD金叉"
001255,博菲电气,40.83,-1.78,2367200,76.2,A,75,50,100.0,46.9,0.12,6.11,1.49,0.41,"偏多趋势,缩量回调,MACD金叉"
300360,炬华科技,17.4,-2.9,12878115,76.2,A,100,50,60.0,46.1,-6.15,1.1,-0.63,0.47,"多头排列,量价齐升"
301180,万祥科技,20.41,-3.73,12803495,76.0,A,100,100,85.0,62.4,0.15,13.26,11.04,0.86,"多头排列,强势上涨(3日+0.1%),量价齐升"
301273,瑞晨环保,33.36,-0.45,2570256,76.0,A,100,80,77.5,53.1,-6.08,8.14,3.89,0.8,"多头排列,趋势向上,量价齐升"
300896,爱美客,142.97,0.61,1531815,76.0,A,40,100,100.0,46.7,0.92,3.6,-7.09,0.32,"强势上涨(3日+0.9%),MACD金叉,KDJ金叉"
300888,稳健医疗,34.43,-0.66,3274027,76.0,A,40,50,100.0,44.5,1.44,0.29,-3.58,0.12,"缩量回调,MACD金叉,KDJ金叉"
300672,国科微,178.78,11.19,24974223,76.0,A,100,100,85.0,69.9,11.82,28.87,22.15,1.0,"多头排列,强势上涨(3日+11.8%),量价齐升"
600741,华域汽车,18.88,-0.42,9635039,76.0,A,40,50,100.0,41.0,-0.32,-1.2,-1.15,0.21,"缩量回调,MACD金叉,KDJ金叉"
603529,爱玛科技,28.81,0.07,5116010,76.0,A,40,100,100.0,45.4,0.88,0.8,-3.32,0.3,"强势上涨(3日+0.9%),MACD金叉,KDJ金叉"
603421,鼎信通讯,10.32,10.02,85730187,76.0,A,100,100,85.0,70.0,6.83,32.48,26.32,1.0,"多头排列,强势上涨(3日+6.8%),量价齐升"
600789,鲁抗医药,8.84,-0.23,8022477,76.0,A,40,50,85.0,37.9,-1.23,0.45,-4.33,0.13,"量价齐升,MACD金叉,KDJ金叉"
300932,三友联众,15.09,-5.09,25970453,76.0,A,100,50,85.0,56.6,-13.97,11.61,7.48,0.57,"多头排列,量价齐升,MACD金叉"
605009,豪悦护理,29.87,0.67,957628,76.0,A,40,60,100.0,41.7,0.81,-0.17,-4.75,0.2,"短期反弹,MACD金叉,KDJ金叉"
301282,金禄电子,34.38,5.72,16780730,76.0,A,100,100,85.0,64.5,4.5,18.55,22.04,1.0,"多头排列,强势上涨(3日+4.5%),量价齐升"
300267,尔康制药,4.05,-1.7,63553310,76.0,A,100,50,100.0,59.6,0.75,2.79,5.47,0.62,"多头排列,量价齐升,MACD金叉"
688021,奥福科技,25.4,-8.9,6304994,76.0,A,100,80,85.0,52.5,-13.07,6.01,5.88,0.68,"多头排列,趋势向上,放量上涨"
002051,中工国际,9.01,-2.07,22511097,76.0,A,100,50,77.5,67.9,-1.42,1.46,4.28,0.73,"多头排列,MACD金叉,波动适中"
600157,永泰能源,1.91,-1.55,1553392363,76.0,A,100,80,77.5,65.3,-5.91,3.8,16.46,0.74,"多头排列,趋势向上,量价齐升"
300275,梅安森,11.95,-0.99,3838140,76.0,A,40,50,85.0,30.5,-2.21,1.79,-7.58,0.08,"量价齐升,MACD金叉,KDJ金叉"
688689,银河微电,38.04,2.56,9679266,76.0,A,100,100,85.0,69.8,13.48,18.06,20.61,1.0,"多头排列,强势上涨(3日+13.5%),量价齐升"
300642,透景生命,17.47,-0.34,2092270,76.0,A,40,50,85.0,36.7,-0.11,1.75,-6.88,0.11,"量价齐升,MACD金叉,KDJ金叉"
002109,兴化股份,5.08,-1.93,148045186,76.0,A,100,100,85.0,62.9,7.86,6.5,16.25,0.94,"多头排列,强势上涨(3日+7.9%),量价齐升"
300143,盈康生命,12.85,-3.96,47414919,76.0,A,100,100,85.0,62.7,8.07,21.11,11.64,0.85,"多头排列,强势上涨(3日+8.1%),量价齐升"
002637,赞宇科技,16.04,1.07,36468185,76.0,A,100,100,85.0,66.4,11.16,17.68,17.17,1.0,"多头排列,强势上涨(3日+11.2%),量价齐升"
688601,力芯微,55.9,2.76,9491726,76.0,A,100,100,85.0,61.1,1.36,14.41,6.7,0.96,"多头排列,强势上涨(3日+1.4%),量价齐升"
300124,汇川技术,71.8,-1.36,33359501,76.0,A,40,100,100.0,40.6,0.9,4.04,-6.57,0.3,"强势上涨(3日+0.9%),MACD金叉,KDJ金叉"
601838,成都银行,17.23,0.47,28948007,76.0,A,100,100,62.5,79.7,0.17,2.8,4.61,0.97,"多头排列,强势上涨(3日+0.2%),MACD金叉"
605378,野马电池,21.16,0.05,1881348,76.0,A,40,100,100.0,43.9,0.09,4.91,-3.2,0.32,"强势上涨(3日+0.1%),MACD金叉,KDJ金叉"
301150,中一科技,53.5,4.8,21124652,76.0,A,100,100,85.0,62.2,1.85,23.07,19.21,0.92,"多头排列,强势上涨(3日+1.8%),量价齐升"
002261,拓维信息,37.32,1.14,142664263,76.0,A,100,50,85.0,61.3,-6.04,-0.51,18.66,0.58,"多头排列,量价齐升,MACD金叉"
002958,青农商行,3.16,-0.32,55442600,76.0,A,40,80,92.5,54.5,-0.32,0.96,-1.86,0.62,"趋势向上,量价齐升,MACD金叉"
300908,仲景食品,27.82,0.72,978756,76.0,A,40,100,100.0,43.3,1.05,1.35,-5.76,0.34,"强势上涨(3日+1.1%),MACD金叉,KDJ金叉"
301291,明阳电气,63.21,-2.06,14535918,76.0,A,100,80,77.5,54.6,-10.35,13.28,36.7,0.75,"多头排列,趋势向上,量价齐升"
603587,地素时尚,12.8,0.31,1257820,76.0,A,40,100,100.0,44.6,0.16,1.91,-3.25,0.31,"强势上涨(3日+0.2%),MACD金叉,KDJ金叉"
300859,西域旅游,37.46,1.57,3734800,76.0,A,100,50,85.0,60.8,-2.14,0.7,-2.4,0.54,"多头排列,MACD金叉,波动适中"
600616,金枫酒业,5.44,1.3,7669282,76.0,A,40,100,100.0,48.2,1.3,3.23,-4.23,0.33,"强势上涨(3日+1.3%),MACD金叉,KDJ金叉"
301176,逸豪新材,30.69,11.48,14247439,76.0,A,100,100,85.0,54.9,9.26,18.72,27.13,1.0,"多头排列,强势上涨(3日+9.3%),量价齐升"
002550,千红制药,7.57,0.8,7725908,76.0,A,40,50,100.0,40.8,0.26,2.57,-4.06,0.24,"缩量回调,MACD金叉,KDJ金叉"
688353,华盛锂电,117.8,4.24,8111264,76.0,A,100,100,85.0,64.0,5.7,12.91,14.39,0.84,"多头排列,强势上涨(3日+5.7%),量价齐升"
000930,中粮科技,7.79,-2.14,99529947,76.0,A,100,100,85.0,68.8,2.37,8.04,20.22,0.92,"多头排列,强势上涨(3日+2.4%),量价齐升"
003036,泰坦股份,18.25,-0.82,5765200,76.0,A,100,50,100.0,50.4,-3.23,11.55,3.11,0.7,"多头排列,量价齐升,MACD金叉"
002432,九安医疗,54.36,-1.72,25152574,76.0,A,100,80,77.5,69.6,-7.68,7.64,27.79,0.76,"多头排列,趋势向上,量价齐升"
002563,森马服饰,5.53,0.36,15071400,76.0,A,40,100,100.0,50.0,0.55,3.17,-2.3,0.66,"强势上涨(3日+0.5%),MACD金叉,KDJ金叉"
002191,劲嘉股份,4.02,2.03,17107000,76.0,A,40,100,92.5,52.0,2.03,4.69,0.25,0.22,"强势上涨(3日+2.0%),MACD金叉,KDJ金叉"
600629,华建集团,22.35,2.81,31878538,76.0,A,100,100,77.5,56.5,0.13,8.65,15.68,0.61,"多头排列,强势上涨(3日+0.1%),缩量回调"
002426,胜利精密,4.47,10.1,504703769,76.0,A,100,100,85.0,62.7,9.56,14.32,10.1,0.9,"多头排列,强势上涨(3日+9.6%),量价齐升"
300804,广康生化,51.01,-5.01,5045225,76.0,A,100,100,92.5,59.2,1.67,17.64,18.11,0.87,"多头排列,强势上涨(3日+1.7%),放量上涨"
600623,华谊集团,11.02,-5.08,49762423,76.0,A,100,80,77.5,64.4,-8.17,4.75,16.12,0.79,"多头排列,趋势向上,量价齐升"
600655,豫园股份,4.99,0.2,10722615,76.0,A,40,60,100.0,40.0,0.81,-1.19,-5.13,0.08,"短期反弹,MACD金叉,KDJ金叉"
600667,太极实业,11.26,9.96,221050383,76.0,A,100,100,85.0,54.8,8.69,15.13,13.97,0.99,"多头排列,强势上涨(3日+8.7%),量价齐升"
300026,红日药业,3.62,0.56,35914600,76.0,A,40,100,100.0,45.9,0.84,1.4,-2.95,0.38,"强势上涨(3日+0.8%),MACD金叉,KDJ金叉"
300753,爱朋医疗,33.82,-2.84,15797298,76.0,A,100,50,85.0,52.1,-1.54,8.05,0.33,0.47,"多头排列,量价齐升,MACD金叉"
001332,锡装股份,58.89,-2.61,2171165,76.0,A,100,50,85.0,51.4,-3.93,9.42,2.86,0.57,"多头排列,量价齐升,MACD金叉"
600390,五矿资本,5.64,1.08,48694511,76.0,A,40,80,100.0,51.5,0.0,1.08,-1.57,0.35,"趋势向上,放量上涨,MACD金叉"
603876,鼎胜新材,21.57,3.3,44909741,76.0,A,100,100,85.0,63.1,0.19,16.59,17.55,1.0,"多头排列,强势上涨(3日+0.2%),量价齐升"
301012,扬电科技,30.92,-1.43,11836840,76.0,A,100,50,85.0,55.6,-6.5,13.09,9.37,0.6,"多头排列,量价齐升,MACD金叉"
301393,昊帆生物,51.48,2.84,1275347,76.0,A,40,100,100.0,46.3,2.14,8.02,-5.9,0.37,"强势上涨(3日+2.1%),MACD金叉,KDJ金叉"
603887,城地香江,17.83,6.77,46193840,76.0,A,100,100,85.0,62.1,0.22,18.87,12.99,1.0,"多头排列,强势上涨(3日+0.2%),量价齐升"
